0.100000, 0.000374, -0.914506, 0.086547, -0.000017, 0.828010, -1.793721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000369, -0.901352, 0.085302, -0.000017, 0.816100, -1.767921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000363, -0.888198, 0.084057, -0.000017, 0.804190, -1.742121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000358, -0.875044, 0.082812, -0.000016, 0.792281, -1.716321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000353, -0.861890, 0.081567, -0.000016, 0.780371, -1.690521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000347, -0.848737, 0.080323, -0.000016, 0.768461, -1.664721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000342, -0.835583, 0.079078, -0.000016, 0.756552, -1.638921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000336, -0.822429, 0.077833, -0.000015, 0.744642, -1.613121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000331, -0.809275, 0.076588, -0.000015, 0.732732, -1.587321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000326, -0.796121, 0.075343, -0.000015, 0.720822, -1.561521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000320, -0.782968, 0.074098, -0.000015, 0.708913, -1.535721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000315, -0.769814, 0.072854, -0.000015, 0.697003, -1.509921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000309, -0.756660, 0.071609, -0.000014, 0.685093, -1.484121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000304, -0.743506, 0.070364, -0.000014, 0.673184, -1.458321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000299, -0.730352, 0.069119, -0.000014, 0.661274, -1.432521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000293, -0.717199, 0.067874, -0.000014, 0.649364, -1.406721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000288, -0.704045, 0.066629, -0.000013, 0.637455, -1.380921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000283, -0.690891, 0.065384, -0.000013, 0.625545, -1.355121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000277, -0.677737, 0.064140, -0.000013, 0.613635, -1.329321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000272, -0.664583, 0.062895, -0.000013, 0.601726, -1.303521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000266, -0.651430, 0.061650, -0.000012, 0.589816, -1.277721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000261, -0.638276, 0.060405, -0.000012, 0.577906, -1.251921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000256, -0.625122, 0.059160, -0.000012, 0.565997, -1.226121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000250, -0.611968, 0.057915, -0.000012, 0.554087, -1.200321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000245, -0.598814, 0.056671, -0.000011, 0.542177, -1.174521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000240, -0.585661, 0.055426, -0.000011, 0.530268, -1.148721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000234, -0.572507, 0.054181, -0.000011, 0.518358, -1.122921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000229, -0.559353, 0.052936, -0.000011, 0.506448, -1.097121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000223, -0.546199, 0.051691, -0.000010, 0.494539, -1.071321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000218, -0.533045, 0.050446, -0.000010, 0.482629, -1.045521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000213, -0.519892, 0.049201, -0.000010, 0.470719, -1.019721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000207, -0.506738, 0.047957, -0.000010, 0.458810, -0.993921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000202, -0.493584, 0.046712, -0.000009, 0.446900, -0.968121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000197, -0.480430, 0.045467, -0.000009, 0.434990, -0.942321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000191, -0.467277, 0.044222, -0.000009, 0.423080, -0.916521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000186, -0.454123, 0.042977, -0.000009, 0.411171, -0.890721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000180, -0.440969, 0.041732, -0.000008, 0.399261, -0.864921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000175, -0.427815, 0.040488, -0.000008, 0.387351, -0.839121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000170, -0.414661, 0.039243, -0.000008, 0.375442, -0.813321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000164, -0.401508, 0.037998, -0.000008, 0.363532, -0.787521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000159, -0.388354, 0.036753, -0.000007, 0.351622, -0.761721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000153, -0.375200, 0.035508, -0.000007, 0.339713, -0.735921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000148, -0.362046, 0.034263, -0.000007, 0.327803, -0.710121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000143, -0.348892, 0.033018, -0.000007, 0.315893, -0.684321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000137, -0.335739, 0.031774, -0.000006, 0.303984, -0.658521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000132, -0.322585, 0.030529, -0.000006, 0.292074, -0.632721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000127, -0.309431, 0.029284, -0.000006, 0.280164, -0.606921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000116, -0.283123, 0.026794, -0.000005, 0.256345, -0.555321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000110, -0.269970, 0.025549, -0.000005, 0.244435, -0.529521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000105, -0.256816, 0.024305, -0.000005, 0.232526, -0.503721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000100, -0.243662, 0.023060, -0.000005, 0.220616, -0.477921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000094, -0.230508, 0.021815, -0.000004, 0.208706, -0.452121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000089, -0.217354, 0.020570, -0.000004, 0.196797, -0.426321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000084, -0.204201, 0.019325, -0.000004, 0.184887, -0.400521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000078, -0.191047, 0.018080, -0.000004, 0.172977, -0.374721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000073, -0.177893, 0.016835, -0.000003, 0.161068, -0.348921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000067, -0.164739, 0.015591, -0.000003, 0.149158, -0.323121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000062, -0.151585, 0.014346, -0.000003, 0.137248, -0.297321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000057, -0.138432, 0.013101, -0.000003, 0.125338, -0.271521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000051, -0.125278, 0.011856, -0.000002, 0.113429, -0.245721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000046, -0.112124, 0.010611, -0.000002, 0.101519, -0.219921, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000040, -0.098970, 0.009366, -0.000002, 0.089609, -0.194121, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000035, -0.085816, 0.008121, -0.000002, 0.077700, -0.168321, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000030, -0.072663, 0.006877, -0.000001, 0.065790, -0.142521, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000024, -0.059509, 0.005632, -0.000001, 0.053880, -0.116721, -0.000054, 0.131538, -0.012448, 0.000002, -0.119097, 0.258000
0.100000, 0.000019, -0.046378, 0.004389, -0.000001, 0.041992, -0.090967, -0.000053, 0.128654, -0.012176, 0.000002, -0.116485, 0.252343
0.100000, 0.000014, -0.034405, 0.003256, -0.000001, 0.031151, -0.067483, -0.000045, 0.110810, -0.010487, 0.000002, -0.100329, 0.217343
0.100000, 0.000010, -0.024217, 0.002292, -0.000000, 0.021926, -0.047499, -0.000038, 0.092965, -0.008798, 0.000002, -0.084172, 0.182343
0.100000, 0.000006, -0.015812, 0.001496, -0.000000, 0.014317, -0.031014, -0.000031, 0.075121, -0.007109, 0.000001, -0.068016, 0.147343
0.100000, 0.000004, -0.009192, 0.000870, -0.000000, 0.008323, -0.018030, -0.000023, 0.057277, -0.005421, 0.000001, -0.051859, 0.112343
0.100000, 0.000002, -0.004357, 0.000412, -0.000000, 0.003945, -0.008546, -0.000016, 0.039432, -0.003732, 0.000001, -0.035703, 0.077343
0.100000, 0.000001, -0.001306, 0.000124, -0.000000, 0.001182, -0.002561, -0.000009, 0.021588, -0.002043, 0.000000, -0.019546, 0.042343
0.100000, 0.000000, -0.000039, 0.000004, -0.000000, 0.000036, -0.000077, -0.000002, 0.003744, -0.000354, 0.000000, -0.003390, 0.007343
0.100000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
